"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2022-02-12,"AD","Andorra","Europe",66,37140,0,148
2022-02-13,"AD","Andorra","Europe",0,37140,0,148
2022-02-14,"AD","Andorra","Europe",0,37140,0,148
2022-02-15,"AD","Andorra","Europe",137,37277,1,149
2022-02-16,"AD","Andorra","Europe",84,37361,1,150
2022-02-17,"AD","Andorra","Europe",91,37452,0,150
2022-02-18,"AD","Andorra","Europe",70,37522,0,150
2022-02-19,"AD","Andorra","Europe",67,37589,0,150
2022-02-20,"AD","Andorra","Europe",0,37589,0,150
2022-02-21,"AD","Andorra","Europe",0,37589,0,150
2022-02-22,"AD","Andorra","Europe",0,37589,0,150
2022-02-23,"AD","Andorra","Europe",231,37820,1,151
2022-02-24,"AD","Andorra","Europe",81,37901,0,151
2022-02-25,"AD","Andorra","Europe",57,37958,0,151
2022-02-26,"AD","Andorra","Europe",41,37999,0,151
2022-02-27,"AD","Andorra","Europe",0,37999,0,151
2022-02-28,"AD","Andorra","Europe",0,37999,0,151
2022-03-01,"AD","Andorra","Europe",0,37999,0,151
2022-03-02,"AD","Andorra","Europe",166,38165,0,151
2022-03-03,"AD","Andorra","Europe",84,38249,0,151
2022-03-04,"AD","Andorra","Europe",93,38342,0,151
2022-03-05,"AD","Andorra","Europe",92,38434,0,151
2022-03-06,"AD","Andorra","Europe",0,38434,0,151
2021-12-06,"AO","Angola","Africa",15,65259,0,1735
2021-12-07,"AO","Angola","Africa",21,65280,0,1735
2021-12-08,"AO","Angola","Africa",21,65301,0,1735
2021-12-09,"AO","Angola","Africa",31,65332,0,1735
2021-12-10,"AO","Angola","Africa",14,65346,1,1736
2021-12-11,"AO","Angola","Africa",25,65371,1,1737
2021-12-12,"AO","Angola","Africa",26,65397,0,1737
2021-12-13,"AO","Angola","Africa",7,65404,0,1737
2021-12-14,"AO","Angola","Africa",27,65431,0,1737
2021-12-15,"AO","Angola","Africa",45,65476,0,1737
2021-12-16,"AO","Angola","Africa",90,65566,0,1737
2021-12-17,"AO","Angola","Africa",0,65566,0,1737
2021-12-18,"AO","Angola","Africa",194,65760,1,1738
2021-12-19,"AO","Angola","Africa",108,65868,0,1738
2021-12-20,"AO","Angola","Africa",70,65938,0,1738
2021-12-21,"AO","Angola","Africa",0,65938,0,1738
2021-12-22,"AO","Angola","Africa",0,65938,0,1738
2021-12-23,"AO","Angola","Africa",0,65938,0,1738
2021-12-24,"AO","Angola","Africa",2424,68362,5,1743
2021-12-25,"AO","Angola","Africa",1859,70221,3,1746
2021-12-26,"AO","Angola","Africa",0,70221,0,1746
2021-12-27,"AO","Angola","Africa",921,71142,0,1746
2021-12-28,"AO","Angola","Africa",610,71752,3,1749
2021-12-29,"AO","Angola","Africa",5035,76787,8,1757
2021-12-30,"AO","Angola","Africa",0,76787,0,1757
2021-12-31,"AO","Angola","Africa",0,76787,0,1757
2022-01-01,"AO","Angola","Africa",0,76787,0,1757
2022-01-02,"AO","Angola","Africa",5611,82398,15,1772
2022-01-03,"AO","Angola","Africa",522,82920,0,1772
2022-01-04,"AO","Angola","Africa",0,82920,0,1772
2022-01-05,"AO","Angola","Africa",1746,84666,6,1778
2022-01-06,"AO","Angola","Africa",1970,86636,11,1789
2022-01-07,"AO","Angola","Africa",989,87625,10,1799
2022-01-08,"AO","Angola","Africa",1150,88775,10,1809
2022-01-09,"AO","Angola","Africa",0,88775,0,1809
2022-01-10,"AO","Angola","Africa",943,89718,17,1826
2022-01-11,"AO","Angola","Africa",598,90316,6,1832
2022-01-12,"AO","Angola","Africa",832,91148,8,1840
2022-01-13,"AO","Angola","Africa",759,91907,2,1842
2022-01-14,"AO","Angola","Africa",674,92581,5,1847
2022-01-15,"AO","Angola","Africa",759,93340,2,1849
2022-01-16,"AO","Angola","Africa",184,93524,8,1857
2022-01-17,"AO","Angola","Africa",170,93694,6,1863
2022-01-18,"AO","Angola","Africa",0,93694,0,1863
2022-01-19,"AO","Angola","Africa",581,94275,7,1870
2022-01-20,"AO","Angola","Africa",0,94275,0,1870
2022-01-21,"AO","Angola","Africa",945,95220,11,1881
2022-01-22,"AO","Angola","Africa",456,95676,3,1884
2022-01-23,"AO","Angola","Africa",226,95902,2,1886
2022-01-24,"AO","Angola","Africa",680,96582,2,1888
2022-01-25,"AO","Angola","Africa",681,97263,0,1888
2022-01-26,"AO","Angola","Africa",331,97594,3,1891
2022-01-27,"AO","Angola","Africa",218,97812,1,1892
2022-01-28,"AO","Angola","Africa",89,97901,1,1893
2022-01-29,"AO","Angola","Africa",128,98029,0,1893
2022-01-30,"AO","Angola","Africa",28,98057,1,1894
2022-01-31,"AO","Angola","Africa",19,98076,1,1895
2022-02-01,"AO","Angola","Africa",0,98076,0,1895
2022-02-02,"AO","Angola","Africa",150,98226,0,1895
2022-02-03,"AO","Angola","Africa",41,98267,0,1895
2022-02-04,"AO","Angola","Africa",52,98319,1,1896
2022-02-05,"AO","Angola","Africa",21,98340,0,1896
2022-02-06,"AO","Angola","Africa",11,98351,0,1896
2022-02-07,"AO","Angola","Africa",13,98364,0,1896
2022-02-08,"AO","Angola","Africa",45,98409,0,1896
2022-02-09,"AO","Angola","Africa",15,98424,0,1896
2022-02-10,"AO","Angola","Africa",29,98453,0,1896
2022-02-11,"AO","Angola","Africa",21,98474,1,1897
2022-02-12,"AO","Angola","Africa",27,98501,1,1898
2022-02-13,"AO","Angola","Africa",13,98514,0,1898
2022-02-14,"AO","Angola","Africa",0,98514,0,1898
2022-02-15,"AO","Angola","Africa",18,98532,0,1898
2022-02-16,"AO","Angola","Africa",0,98532,0,1898
2022-02-17,"AO","Angola","Africa",36,98568,1,1899
2022-02-18,"AO","Angola","Africa",17,98585,0,1899
2022-02-19,"AO","Angola","Africa",20,98605,0,1899
2022-02-20,"AO","Angola","Africa",12,98617,0,1899
2022-02-21,"AO","Angola","Africa",21,98638,0,1899
2022-02-22,"AO","Angola","Africa",20,98658,0,1899
2022-02-23,"AO","Angola","Africa",13,98671,0,1899
2022-02-24,"AO","Angola","Africa",27,98698,0,1899
2022-02-25,"AO","Angola","Africa",3,98701,0,1899
2022-02-26,"AO","Angola","Africa",0,98701,0,1899
2022-02-27,"AO","Angola","Africa",0,98701,0,1899
2022-02-28,"AO","Angola","Africa",0,98701,0,1899
2022-03-01,"AO","Angola","Africa",40,98741,1,1900
2022-03-02,"AO","Angola","Africa",5,98746,0,1900
2022-03-03,"AO","Angola","Africa",0,98746,0,1900
2022-03-04,"AO","Angola","Africa",0,98746,0,1900
2022-03-05,"AO","Angola","Africa",50,98796,0,1900
2022-03-06,"AO","Angola","Africa",0,98796,0,1900
2021-12-06,"AI","Anguilla","Americas",0,1414,0,3
2021-12-07,"AI","Anguilla","Americas",0,1414,0,3
2021-12-08,"AI","Anguilla","Americas",55,1469,1,4
2021-12-09,"AI","Anguilla","Americas",0,1469,0,4
2021-12-10,"AI","Anguilla","Americas",0,1469,0,4
2021-12-11,"AI","Anguilla","Americas",54,1523,0,4
2021-12-12,"AI","Anguilla","Americas",0,1523,0,4
2021-12-13,"AI","Anguilla","Americas",0,1523,0,4
2021-12-14,"AI","Anguilla","Americas",0,1523,0,4
2021-12-15,"AI","Anguilla","Americas",69,1592,0,4
2021-12-16,"AI","Anguilla","Americas",0,1592,0,4
2021-12-17,"AI","Anguilla","Americas",0,1592,0,4
2021-12-18,"AI","Anguilla","Americas",0,1592,0,4
2021-12-19,"AI","Anguilla","Americas",0,1592,0,4
2021-12-20,"AI","Anguilla","Americas",37,1629,1,5
2021-12-21,"AI","Anguilla","Americas",0,1629,0,5
2021-12-22,"AI","Anguilla","Americas",0,1629,0,5
2021-12-23,"AI","Anguilla","Americas",0,1629,0,5
2021-12-24,"AI","Anguilla","Americas",0,1629,0,5
2021-12-25,"AI","Anguilla","Americas",17,1646,0,5
2021-12-26,"AI","Anguilla","Americas",0,1646,0,5
2021-12-27,"AI","Anguilla","Americas",0,1646,0,5
2021-12-28,"AI","Anguilla","Americas",0,1646,0,5
2021-12-29,"AI","Anguilla","Americas",28,1674,0,5
2021-12-30,"AI","Anguilla","Americas",0,1674,0,5
2021-12-31,"AI","Anguilla","Americas",0,1674,0,5
2022-01-01,"AI","Anguilla","Americas",0,1674,0,5
2022-01-02,"AI","Anguilla","Americas",0,1674,0,5
2022-01-03,"AI","Anguilla","Americas",0,1674,0,5
2022-01-04,"AI","Anguilla","Americas",0,1674,0,5
2022-01-05,"AI","Anguilla","Americas",103,1777,1,6
2022-01-06,"AI","Anguilla","Americas",0,1777,0,6
2022-01-07,"AI","Anguilla","Americas",0,1777,0,6
2022-01-08,"AI","Anguilla","Americas",0,1777,0,6
2022-01-09,"AI","Anguilla","Americas",0,1777,0,6
2022-01-10,"AI","Anguilla","Americas",0,1777,0,6
2022-01-11,"AI","Anguilla","Americas",165,1942,0,6
2022-01-12,"AI","Anguilla","Americas",0,1942,0,6
2022-01-13,"AI","Anguilla","Americas",0,1942,0,6
2022-01-14,"AI","Anguilla","Americas",0,1942,0,6
2022-01-15,"AI","Anguilla","Americas",98,2040,0,6
2022-01-16,"AI","Anguilla","Americas",0,2040,0,6
2022-01-17,"AI","Anguilla","Americas",0,2040,0,6
2022-01-18,"AI","Anguilla","Americas",69,2109,1,7
2022-01-19,"AI","Anguilla","Americas",0,2109,0,7
2022-01-20,"AI","Anguilla","Americas",78,2187,0,7
2022-01-21,"AI","Anguilla","Americas",0,2187,0,7
2022-01-22,"AI","Anguilla","Americas",0,2187,0,7
2022-01-23,"AI","Anguilla","Americas",0,2187,0,7
2022-01-24,"AI","Anguilla","Americas",0,2187,0,7
2022-01-25,"AI","Anguilla","Americas",0,2187,0,7
2022-01-26,"AI","Anguilla","Americas",83,2270,0,7
2022-01-27,"AI","Anguilla","Americas",0,2270,0,7
2022-01-28,"AI","Anguilla","Americas",0,2270,0,7
2022-01-29,"AI","Anguilla","Americas",54,2324,1,8
2022-01-30,"AI","Anguilla","Americas",0,2324,0,8
2022-01-31,"AI","Anguilla","Americas",0,2324,0,8
2022-02-01,"AI","Anguilla","Americas",37,2361,0,8
2022-02-02,"AI","Anguilla","Americas",0,2361,0,8
2022-02-03,"AI","Anguilla","Americas",0,2361,0,8
2022-02-04,"AI","Anguilla","Americas",0,2361,0,8
2022-02-05,"AI","Anguilla","Americas",23,2384,0,8
2022-02-06,"AI","Anguilla","Americas",0,2384,0,8
2022-02-07,"AI","Anguilla","Americas",0,2384,0,8
2022-02-08,"AI","Anguilla","Americas",52,2436,1,9
2022-02-09,"AI","Anguilla","Americas",0,2436,0,9
2022-02-10,"AI","Anguilla","Americas",0,2436,0,9
2022-02-11,"AI","Anguilla","Americas",22,2458,0,9
2022-02-12,"AI","Anguilla","Americas",0,2458,0,9
2022-02-13,"AI","Anguilla","Americas",0,2458,0,9
2022-02-14,"AI","Anguilla","Americas",0,2458,0,9
2022-02-15,"AI","Anguilla","Americas",39,2497,0,9
2022-02-16,"AI","Anguilla","Americas",0,2497,0,9
2022-02-17,"AI","Anguilla","Americas",0,2497,0,9
2022-02-18,"AI","Anguilla","Americas",9,2506,0,9
2022-02-19,"AI","Anguilla","Americas",0,2506,0,9
2022-02-20,"AI","Anguilla","Americas",0,2506,0,9
2022-02-21,"AI","Anguilla","Americas",0,2506,0,9
2022-02-22,"AI","Anguilla","Americas",0,2506,0,9
2022-02-23,"AI","Anguilla","Americas",22,2528,0,9
2022-02-24,"AI","Anguilla","Americas",0,2528,0,9
2022-02-25,"AI","Anguilla","Americas",0,2528,0,9
2022-02-26,"AI","Anguilla","Americas",0,2528,0,9
2022-02-27,"AI","Anguilla","Americas",0,2528,0,9
2022-02-28,"AI","Anguilla","Americas",0,2528,0,9
2022-03-01,"AI","Anguilla","Americas",0,2528,0,9
2022-03-02,"AI","Anguilla","Americas",27,2555,0,9
2022-03-03,"AI","Anguilla","Americas",0,2555,0,9
2022-03-04,"AI","Anguilla","Americas",0,2555,0,9
2022-03-05,"AI","Anguilla","Americas",0,2555,0,9
2022-03-06,"AI","Anguilla","Americas",0,2555,0,9
2021-12-06,"AG","Antigua and Barbuda","Americas",0,4147,0,117
2021-12-07,"AG","Antigua and Barbuda","Americas",1,4148,0,117
2021-12-08,"AG","Antigua and Barbuda","Americas",0,4148,0,117
2021-12-09,"AG","Antigua and Barbuda","Americas",3,4151,0,117
2021-12-10,"AG","Antigua and Barbuda","Americas",0,4151,0,117
2021-12-11,"AG","Antigua and Barbuda","Americas",0,4151,0,117
2021-12-12,"AG","Antigua and Barbuda","Americas",8,4159,0,117
2021-12-13,"AG","Antigua and Barbuda","Americas",3,4162,0,117
2021-12-14,"AG","Antigua and Barbuda","Americas",0,4162,0,117
2021-12-15,"AG","Antigua and Barbuda","Americas",15,4177,0,117
2021-12-16,"AG","Antigua and Barbuda","Americas",0,4177,0,117
2021-12-17,"AG","Antigua and Barbuda","Americas",1,4178,0,117
2021-12-18,"AG","Antigua and Barbuda","Americas",8,4186,0,117
2021-12-19,"AG","Antigua and Barbuda","Americas",12,4198,0,117
2021-12-20,"AG","Antigua and Barbuda","Americas",0,4198,0,117
2021-12-21,"AG","Antigua and Barbuda","Americas",0,4198,0,117
2021-12-22,"AG","Antigua and Barbuda","Americas",3,4201,0,117
2021-12-23,"AG","Antigua and Barbuda","Americas",4,4205,0,117
2021-12-24,"AG","Antigua and Barbuda","Americas",11,4216,1,118
2021-12-25,"AG","Antigua and Barbuda","Americas",0,4216,0,118
2021-12-26,"AG","Antigua and Barbuda","Americas",13,4229,0,118
2021-12-27,"AG","Antigua and Barbuda","Americas",7,4236,0,118
2021-12-28,"AG","Antigua and Barbuda","Americas",23,4259,0,118
2021-12-29,"AG","Antigua and Barbuda","Americas",24,4283,0,118
2021-12-30,"AG","Antigua and Barbuda","Americas",12,4295,0,118
2021-12-31,"AG","Antigua and Barbuda","Americas",0,4295,0,118
2022-01-01,"AG","Antigua and Barbuda","Americas",67,4362,1,119
2022-01-02,"AG","Antigua and Barbuda","Americas",49,4411,0,119
2022-01-03,"AG","Antigua and Barbuda","Americas",75,4486,0,119
2022-01-04,"AG","Antigua and Barbuda","Americas",10,4496,0,119
2022-01-05,"AG","Antigua and Barbuda","Americas",122,4618,0,119
2022-01-06,"AG","Antigua and Barbuda","Americas",54,4672,0,119
2022-01-07,"AG","Antigua and Barbuda","Americas",43,4715,0,119
2022-01-08,"AG","Antigua and Barbuda","Americas",0,4715,0,119
2022-01-09,"AG","Antigua and Barbuda","Americas",129,4844,0,119
2022-01-10,"AG","Antigua and Barbuda","Americas",214,5058,1,120
2022-01-11,"AG","Antigua and Barbuda","Americas",0,5058,0,120
2022-01-12,"AG","Antigua and Barbuda","Americas",0,5058,0,120
2022-01-13,"AG","Antigua and Barbuda","Americas",111,5169,0,120
2022-01-14,"AG","Antigua and Barbuda","Americas",45,5214,0,120
2022-01-15,"AG","Antigua and Barbuda","Americas",32,5246,0,120
2022-01-16,"AG","Antigua and Barbuda","Americas",75,5321,0,120
2022-01-17,"AG","Antigua and Barbuda","Americas",0,5321,0,120
2022-01-18,"AG","Antigua and Barbuda","Americas",0,5321,0,120
2022-01-19,"AG","Antigua and Barbuda","Americas",25,5346,1,121
2022-01-20,"AG","Antigua and Barbuda","Americas",0,5346,0,121
2022-01-21,"AG","Antigua and Barbuda","Americas",395,5741,0,121
2022-01-22,"AG","Antigua and Barbuda","Americas",74,5815,1,122
2022-01-23,"AG","Antigua and Barbuda","Americas",116,5931,0,122
2022-01-24,"AG","Antigua and Barbuda","Americas",0,5931,0,122
2022-01-25,"AG","Antigua and Barbuda","Americas",0,5931,0,122
2022-01-26,"AG","Antigua and Barbuda","Americas",92,6023,0,122
2022-01-27,"AG","Antigua and Barbuda","Americas",0,6023,0,122
2022-01-28,"AG","Antigua and Barbuda","Americas",419,6442,4,126
2022-01-29,"AG","Antigua and Barbuda","Americas",82,6524,1,127
2022-01-30,"AG","Antigua and Barbuda","Americas",34,6558,0,127
2022-01-31,"AG","Antigua and Barbuda","Americas",0,6558,0,127
2022-02-01,"AG","Antigua and Barbuda","Americas",69,6627,0,127
2022-02-02,"AG","Antigua and Barbuda","Americas",0,6627,0,127
2022-02-03,"AG","Antigua and Barbuda","Americas",105,6732,0,127
2022-02-04,"AG","Antigua and Barbuda","Americas",0,6732,0,127
2022-02-05,"AG","Antigua and Barbuda","Americas",0,6732,0,127
2022-02-06,"AG","Antigua and Barbuda","Americas",0,6732,0,127
2022-02-07,"AG","Antigua and Barbuda","Americas",0,6732,0,127
2022-02-08,"AG","Antigua and Barbuda","Americas",121,6853,4,131
2022-02-09,"AG","Antigua and Barbuda","Americas",0,6853,0,131
2022-02-10,"AG","Antigua and Barbuda","Americas",0,6853,0,131
2022-02-11,"AG","Antigua and Barbuda","Americas",468,7321,3,134
2022-02-12,"AG","Antigua and Barbuda","Americas",10,7331,0,134
2022-02-13,"AG","Antigua and Barbuda","Americas",0,7331,0,134
2022-02-14,"AG","Antigua and Barbuda","Americas",0,7331,0,134
2022-02-15,"AG","Antigua and Barbuda","Americas",0,7331,0,134
2022-02-16,"AG","Antigua and Barbuda","Americas",11,7342,0,134
2022-02-17,"AG","Antigua and Barbuda","Americas",0,7342,0,134
2022-02-18,"AG","Antigua and Barbuda","Americas",53,7395,1,135
2022-02-19,"AG","Antigua and Barbuda","Americas",5,7400,0,135
2022-02-20,"AG","Antigua and Barbuda","Americas",8,7408,0,135
2022-02-21,"AG","Antigua and Barbuda","Americas",0,7408,0,135
2022-02-22,"AG","Antigua and Barbuda","Americas",0,7408,0,135
2022-02-23,"AG","Antigua and Barbuda","Americas",0,7408,0,135
2022-02-24,"AG","Antigua and Barbuda","Americas",21,7429,0,135
2022-02-25,"AG","Antigua and Barbuda","Americas",6,7435,0,135
2022-02-26,"AG","Antigua and Barbuda","Americas",2,7437,0,135
2022-02-27,"AG","Antigua and Barbuda","Americas",0,7437,0,135
2022-02-28,"AG","Antigua and Barbuda","Americas",0,7437,0,135
2022-03-01,"AG","Antigua and Barbuda","Americas",0,7437,0,135
2022-03-02,"AG","Antigua and Barbuda","Americas",10,7447,0,135
2022-03-03,"AG","Antigua and Barbuda","Americas",0,7447,0,135
2022-03-04,"AG","Antigua and Barbuda","Americas",2,7449,0,135
2022-03-05,"AG","Antigua and Barbuda","Americas",0,7449,0,135
2022-03-06,"AG","Antigua and Barbuda","Americas",6,7455,0,135
2021-12-06,"AR","Argentina","Americas",1690,5339382,4,116643
2021-12-07,"AR","Argentina","Americas",1294,5340676,3,116646
2021-12-08,"AR","Argentina","Americas",2477,5343153,34,116680
2021-12-09,"AR","Argentina","Americas",3089,5346242,23,116703
2021-12-10,"AR","Argentina","Americas",1881,5348123,5,116708
2021-12-11,"AR","Argentina","Americas",2744,5350867,11,116719
2021-12-12,"AR","Argentina","Americas",3573,5354440,29,116748
2021-12-13,"AR","Argentina","Americas",2445,5356885,12,116760
2021-12-14,"AR","Argentina","Americas",1570,5358455,11,116771
2021-12-15,"AR","Argentina","Americas",3512,5361967,21,116792
2021-12-16,"AR","Argentina","Americas",4555,5366522,34,116826
2021-12-17,"AR","Argentina","Americas",4819,5371341,31,116857
2021-12-18,"AR","Argentina","Americas",5301,5376642,17,116874
2021-12-19,"AR","Argentina","Americas",9811,5386453,25,116899
2021-12-20,"AR","Argentina","Americas",0,5386453,0,116899
2021-12-21,"AR","Argentina","Americas",3254,5389707,4,116903
2021-12-22,"AR","Argentina","Americas",5337,5395044,27,116930
2021-12-23,"AR","Argentina","Americas",9336,5404380,23,116953
2021-12-24,"AR","Argentina","Americas",11121,5415501,11,116964
2021-12-25,"AR","Argentina","Americas",13456,5428957,15,116979
2021-12-26,"AR","Argentina","Americas",16279,5445236,29,117008
2021-12-27,"AR","Argentina","Americas",7183,5452419,12,117020
2021-12-28,"AR","Argentina","Americas",7623,5460042,15,117035
2021-12-29,"AR","Argentina","Americas",20263,5480305,31,117066
2021-12-30,"AR","Argentina","Americas",33902,5514207,19,117085
2021-12-31,"AR","Argentina","Americas",42032,5556239,26,117111
2022-01-01,"AR","Argentina","Americas",50506,5606745,35,117146
2022-01-02,"AR","Argentina","Americas",67683,5674428,35,117181
2022-01-03,"AR","Argentina","Americas",0,5674428,0,117181
2022-01-04,"AR","Argentina","Americas",20502,5694930,23,117204
2022-01-05,"AR","Argentina","Americas",44396,5739326,41,117245
2022-01-06,"AR","Argentina","Americas",81210,5820536,49,117294
2022-01-07,"AR","Argentina","Americas",95159,5915695,52,117346
2022-01-08,"AR","Argentina","Americas",109608,6025303,40,117386
2022-01-09,"AR","Argentina","Americas",110533,6135836,42,117428
2022-01-10,"AR","Argentina","Americas",101689,6237525,37,117465
2022-01-11,"AR","Argentina","Americas",73319,6310844,27,117492
2022-01-12,"AR","Argentina","Americas",88352,6399196,51,117543
2022-01-13,"AR","Argentina","Americas",134439,6533635,52,117595
2022-01-14,"AR","Argentina","Americas",131082,6664717,75,117670
2022-01-15,"AR","Argentina","Americas",128402,6793119,138,117808
2022-01-16,"AR","Argentina","Americas",139853,6932972,93,117901
2022-01-17,"AR","Argentina","Americas",96652,7029624,88,117989
2022-01-18,"AR","Argentina","Americas",65241,7094865,51,118040
2022-01-19,"AR","Argentina","Americas",102458,7197323,191,118231
2022-01-20,"AR","Argentina","Americas",120982,7318305,189,118420
2022-01-21,"AR","Argentina","Americas",128321,7446626,208,118628
2022-01-22,"AR","Argentina","Americas",129709,7576335,181,118809
2022-01-23,"AR","Argentina","Americas",118171,7694506,160,118969
2022-01-24,"AR","Argentina","Americas",98146,7792652,134,119103
2022-01-25,"AR","Argentina","Americas",69884,7862536,65,119168
2022-01-26,"AR","Argentina","Americas",78121,7940657,276,119444
2022-01-27,"AR","Argentina","Americas",100863,8041520,259,119703
2022-01-28,"AR","Argentina","Americas",88503,8130023,316,120019
2022-01-29,"AR","Argentina","Americas",77729,8207752,333,120352
2022-01-30,"AR","Argentina","Americas",63884,8271636,305,120657
2022-01-31,"AR","Argentina","Americas",41978,8313614,179,120836
2022-02-01,"AR","Argentina","Americas",21570,8335184,152,120988
2022-02-02,"AR","Argentina","Americas",43472,8378656,285,121273
2022-02-03,"AR","Argentina","Americas",49122,8427778,240,121513
2022-02-04,"AR","Argentina","Americas",87507,8515285,639,122152
2022-02-05,"AR","Argentina","Americas",40094,8555379,287,122439
2022-02-06,"AR","Argentina","Americas",21836,8577215,145,122584
